"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.487400006,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.359003693,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.56494949,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.299683877,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.890695353,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.998562066,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.867907761,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.79813411,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.201077611,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.090614297,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.125778295,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.822710089,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.071490463,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.072555088,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.808769274,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-4.275588305,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",2.968463318,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.468095999,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.222944289,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q1",3.436310257,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.710360834,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.98670049,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.564901548,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.782629318,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.149968998,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.074038643,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-1.166775675,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.162222959,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.145652374,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.256544824,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.422050752,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.168463113,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.090660152,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.441106409,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.878892101,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.639887446,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.894236817,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.675499147,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.863182913,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.346862585,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.012939468,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.318496564,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.724999658,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.051546392,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.046681893,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.361146941,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.806758666,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.518790524,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.214756773,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.115617323,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.110469561,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.371547255,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.87529129,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.368891715,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.045737271,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.254011454,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.241006517,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.453565433,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.302780464,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.301872883,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.552063413,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.427868981,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.240685386,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.390214029,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.534556518,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.583835421,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.686597524,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.038140028,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.051886837,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.275066582,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.24229634,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.118871009,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.211599663,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.231342677,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.121349146,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.032121958,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.69632539,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.03660274,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.504745357,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.071877707,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.109511452,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.443157338,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.144531728,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.503926738,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.030968827,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.324904622,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.105867757,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.700448544,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.225720464,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.238474639,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.567878323,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.789271419,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.752155568,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.714586636,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.81462352,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.105312571,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.237801687,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.413325951,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.605309765,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.514773729,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.293340143,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.15226278,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.198585508,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.86459332,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.501983946,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",18.455593395,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-1.444625085,
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-5.743637366,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q2",-3.363356036,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-3.187347609,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-1.239268177,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-3.519840984,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-2.095891859,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-1.938028007,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-3.97140314,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.85663122,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-1.593773598,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-1.378222614,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.647811287,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-1.110159009,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.118186573,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.09156916,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.457265305,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.514179674,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.301896424,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.780905819,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.953285896,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.336018896,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.138998024,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-1.670894968,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.117438094,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.506178047,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.438431919,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.542790833,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.465986661,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.221750334,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.891631418,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.809850659,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.342052905,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.698245817,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.256891237,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.115611054,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.486493551,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.074885367,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.5873447,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.616688315,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.262235482,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.438854703,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.416538335,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.133499111,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.672971387,"E"
"OECDE","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.365749,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.147502,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.646161,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.746791,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.848151,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.301342,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.393191,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.104554,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.113791,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.087958,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.22119,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.207157,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.102422,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.783101,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.551843,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.3531,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.688188,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.218429,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.681275,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.585674,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.78854,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.636292,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.58722,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.594121,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.415947,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.453253,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.102153,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.297967,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.724605,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.874173,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.796889,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.909088,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.377019,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.518083,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.105922,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.151831,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.659272,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.401827,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.337599,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.297631,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.952001,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.038482,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.407259,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.108565,
"G-7","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.579972,
"G-7","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.048589,
"G-7","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.873326,
"G-7","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.343459,
"G-7","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.096537,
"G-7","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.260155,
"G-7","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.504169,
"G-7","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.510445,
"G-7","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.58795,
"G-7","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.040489,
"G-7","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.11906,
"G-7","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.06709,
"G-7","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.602957,
"G-7","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.440031,
"G-7","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.705572,
"G-7","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.530132,
"G-7","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.155247,
"G-7","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.490576,
"G-7","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.795383,
"G-7","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.509175,
"G-7","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.700597,
"G-7","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.490953,
"G-7","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.326009,
"G-7","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.208805,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.582661,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.17557,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.443167,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.524422,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.695311,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.469337,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.695009,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.766724,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.478922,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.470459,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.245001,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.345283,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.598431,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.2294,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.446644,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.018405,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.0291,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.424111,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.240037,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.843244,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.22677,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.43184,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.27903,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.11709,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.90947,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.85445,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.83268,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.85357,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.76008,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.62707,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.74096,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.56325,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.93395,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.87404,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.02216,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.90714,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.69586,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.82759,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.96334,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.89011,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.9601,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.78687,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.80313,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.67569,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.88216,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.72299,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.74235,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.09081,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.85251,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.98585,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.01284,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.02978,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.98754,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.75618,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.66341,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.64701,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.84078,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.77172,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.50409,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.33707,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.20793,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.63472,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.84447,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.1,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.306369723,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.1744606,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.939821598,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.134072576,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.973538505,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.616247928,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.995826241,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.90705051,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.728670805,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.186296652,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.138464564,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.977685086,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.724460612,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.120013099,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.898192936,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.25452612,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.366396066,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.636048882,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.836416862,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.015677768,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.743206176,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.550460027,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.230742099,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.723106515,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.127372858,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.428953163,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.651203575,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.381685766,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.137762705,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.637871306,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.359104808,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.460476957,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.723164262,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.64168073,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.998634418,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.600967686,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.784622389,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.111947151,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.63903851,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.772541285,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.378521584,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-14.788682726,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.381009684,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",6.047053757,
"EA19","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.418509,
"EA19","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.976356,
"EA19","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.432157,
"EA19","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.622431,
"EA19","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.843637,
"EA19","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.006126,
"EA19","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.121018,
"EA19","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.369797,
"EA19","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.245803,
"EA19","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.270436,
"EA19","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.110235,
"EA19","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.42715,
"EA19","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.380931,
"EA19","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.536602,
"EA19","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.313371,
"EA19","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.281194,
"EA19","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.417332,
"EA19","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.222546,
"EA19","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.424485,
"EA19","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.441862,
"EA19","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.660733,
"EA19","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.438641,
