"COUNTRY","Country","PRODUCT","Product","FLOW","Flow","TIME","Time","Value","Flag Codes","Flags"
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2004","2004",507.918,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2005","2005",958.235,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2006","2006",818.21,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2007","2007",1020.515,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2008","2008",1150.09,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2009","2009",996.188,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2010","2010",1036.805,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2011","2011",1401.649,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",202.202,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",9.113,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",35.732,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",3.188,,
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",21.671,,
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",100.854,,
"CAN","Canada","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",173.397,,
"CAN","Canada","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",83.853,,
"CZE","Czech Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",10.729,,
"CZE","Czech Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",23.422,,
"DNK","Denmark","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",75.694,,
"DNK","Denmark","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",6.276,,
"FIN","Finland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",46.987,,
"FIN","Finland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",19.208,,
"FRA","France","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",175.097,,
"FRA","France","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",827.998,,
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2000","2000",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2001","2001",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2002","2002",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2003","2003",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2004","2004",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2005","2005",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2006","2006",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2007","2007",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2008","2008",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2009","2009",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2010","2010",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2011","2011",6.506,,
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",0.221,,
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2000","2000",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2001","2001",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2002","2002",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2003","2003",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2004","2004",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2005","2005",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2006","2006",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2007","2007",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2008","2008",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2009","2009",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2010","2010",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2011","2011",0,,
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",0.299,,
"DEU","Germany","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",301.915,,
"DEU","Germany","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",262.728,,
"GRC","Greece","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",,"L","Missing value; data exist but were not collected"
"GRC","Greece","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",,"L","Missing value; data exist but were not collected"
"HUN","Hungary","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",5.227,,
"HUN","Hungary","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",0.516,,
"IRL","Ireland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",12.557,,
"IRL","Ireland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",0.353,,
"ITA","Italy","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",153.176,,
"ITA","Italy","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",113.95,,
"JPN","Japan","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",774.332,,
"JPN","Japan","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",2022.711,,
"KOR","Korea","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",175.996,,
"KOR","Korea","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",115.036,,
"LUX","Luxembourg","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",4.891,,
"LUX","Luxembourg","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",0,,
"POL","Poland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",7.805,,
"SVK","Slovak Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",7.077,,
"PRT","Portugal","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",0,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",51.476,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",3.613,,
"NLD","Netherlands","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",12.744,,
"NZL","New Zealand","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",9.165,,
"NOR","Norway","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",10.699,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",29.755,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",44.755,,
"POL","Poland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",17.893,,
"NZL","New Zealand","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",0,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",90.559,,
"SVK","Slovak Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",15.345,,
"PRT","Portugal","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",1.862,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",65.073,,
"NOR","Norway","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",70.797,,
"NLD","Netherlands","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",112.793,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",868.815,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",,"L","Missing value; data exist but were not collected"
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2012","2012",90.388,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",1672.31,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",,"L","Missing value; data exist but were not collected"
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2012","2012",84.656,,
"DNK","Denmark","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",96.778,,
"CZE","Czech Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",6.662,,
"CAN","Canada","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",103.415,,
"DNK","Denmark","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",3.023,,
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",0.31,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",3.16,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",36.7,,
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",23.356,,
"CAN","Canada","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",77.5,,
"CZE","Czech Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",26.59,,
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",126.643,,
"FRA","France","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",822.538,,
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",1.857,,
"FIN","Finland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",61.499,,
"FRA","France","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",202.505,,
"FIN","Finland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",18.121,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",6.888,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",401.022,,
"GRC","Greece","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",,"L","Missing value; data exist but were not collected"
"HUN","Hungary","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",0.712,,
"IRL","Ireland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",19.653,,
"DEU","Germany","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",316.994,,
"LUX","Luxembourg","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",,"L","Missing value; data exist but were not collected"
"LUX","Luxembourg","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",,"L","Missing value; data exist but were not collected"
"KOR","Korea","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",168.662,,
"KOR","Korea","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",102.69,,
"ITA","Italy","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",134.683,,
"GRC","Greece","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",,"L","Missing value; data exist but were not collected"
"ITA","Italy","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",114.128,,
"JPN","Japan","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",1211.187,,
"JPN","Japan","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",720.585,,
"HUN","Hungary","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",0.162,,
"DEU","Germany","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",268.926,,
"IRL","Ireland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",0.335,,
"NLD","Netherlands","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",108.578,,
"NLD","Netherlands","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",9.848,,
"NZL","New Zealand","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",9.684,,
"NZL","New Zealand","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",0,,
"NOR","Norway","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",56.782,,
"NOR","Norway","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",10.635,,
"POL","Poland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",13.654,,
"POL","Poland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",7.381,,
"PRT","Portugal","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",6.559,,
"PRT","Portugal","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",0.025,,
"SVK","Slovak Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",16.128,,
"SVK","Slovak Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",4.213,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",44.437,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",25.754,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",60.164,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",2.9,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",62.102,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",47.233,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",,"L","Missing value; data exist but were not collected"
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",,"L","Missing value; data exist but were not collected"
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",126.533,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",81.712,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2013","2013",1082.524,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2013","2013",814.393,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2014","2014",73.572,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2015","2015",118.507,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2016","2016",42.397,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2017","2017",50.691,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2014","2014",6.143,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2015","2015",7.135,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2016","2016",13.243,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2017","2017",7.415,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2014","2014",39.488,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2015","2015",26.355,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2016","2016",35.718,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2017","2017",24.75,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2014","2014",1.84,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2015","2015",1.551,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2016","2016",1.778,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2017","2017",1.409,,
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2014","2014",32.562,,
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2015","2015",21.03,,
